security_id,reference_price
ZC2398042965,  46.388000
MD8547293784,  20.174500
FP3570081374,  49.193600
FB4591269642,  71.951200
JK8222739673,  78.830400
AT5806109886,  25.898600
QN4055137259,   4.393300
XI9077987983,  83.759200
XK8001595042,  75.956000
MM7252950670,  62.927200
YE7760160791,  91.666100
DI7849126162,   6.569500
NC3896813729,  13.169200
WQ6070545386,  10.904100
CC2467920823,  34.814600
DK7084726595,  70.164000
OI4958683156,  16.583200
SQ7312363870,  24.551900
NB3811850292,  86.264900
OF6686908538,  65.457800
JT5858426584,  46.174900
UX9566422966,  62.168000
UE2411282747,  26.998200
YQ6032033262,  50.777400
QV6539161295,  24.476600
NH7803490026,  54.550700
LD8719587067,  27.336600
IV6374121065,  42.647800
ZW2600079696,  23.995400
YV5376175237,   3.127400
CU2412591847,  34.186800
OU1278984339,  23.377500
RM6827709329,   3.943700
NX2183639423,  84.981300
FH5195372502,  23.539700
MC6240503232,  20.809000
QH5915016900,  72.994200
DH7585050645,  27.598700
MK1097138361,  53.885200
PR3688915209,  54.584000
IF1805146805,  66.813800
IM3443377035,  79.589200
QA2822509088,  39.509000
KB6111456363,  48.541100
TU3521623633,  22.628400
NA1262140344,  64.146200
AV2623382650,  82.111700
BS7013964788,  65.641400
LP7286923669,  28.438700
UD6006022671,  67.208200
TR3303487673,  76.978000
HS1328671934,  63.705100
XP2292004836,  31.536700
DX5137524200,   4.522500
KO9275289315,  36.901400
JC1342259444,   9.252900
YP0906155480,  44.683900
KM5092639747,   0.782100
QT3229145696,  28.222700
YL3373248784,  37.786200
ZO2977617923,  62.533100
JT8881012427,  84.881000
PC2795431771,  77.712000
UG0869818625,  88.674500
JA5349132884,  84.221000
QY9493985910,  61.116700
VH5486410040,   1.100100
NF9743820076,  79.594400
GH4117268292,  85.173700
XP7441986910,  84.219800
OS6038866216,  37.393000
RT6727002630,  72.923300
WX8387031986,  38.519400
NV7406442148,   7.165900
SO0788189727,   9.779200
AG1406228810,  48.107700
GA9720657964,  40.757000
TC1305238771,  42.116500
KY8530858075,  77.738400
AY5490999489,  96.583800
SZ9032660939,  14.904000
FX0858622367,   2.750300
PN7374165753,  64.968000
OF7877854069,  96.541700
HH0134876785,  95.252200
GX0952072808,  31.793100
NR5605920093,  51.213100
HG9300387898,  70.982700
MQ3896192821,   1.894400
TB5695256894,   9.794600
FX8684906136,  63.920400
KS3732735356,   7.951200
OT8121639130,  39.863400
OY8226827766,  17.197100
ZI9845667297,  88.371600
EW1979326418,  21.487100
AV6073661506,  69.251000
ER0967174862,  76.555900
SG9927776847,  44.584500
NO4714900388,  36.407300
XI6430521284,  57.160100
XA9515899498,  65.779100
NB4150942906,  50.750500
YB0341758241,  34.122300
UL7312280348,  22.369700
TA3643985470,  81.234700
PT2132668786,  31.212600
QS6023523955,  66.293200
FN1072170617,  95.265900
BI8675010543,   9.765900
KG8883166966,  43.703000
MJ1636316403,   9.265300
FO3706849500,  74.418800
FU3864531496,  66.842600
DV8116720658,  36.182300
PJ8961179348,  32.877100
BZ5981706949,  47.950200
YK9455925460,  27.523600
GA9790573170,  48.186600
NT6732926871,  99.132400
ZP2676060713,  94.553900
NX5507517992,  32.893000
UK9913591510,  26.352300
RT9361510414,  12.998900
DQ0004700892,  77.347700
HY4858787611,  56.271800
PW0710274025,  10.594600
VD3823938816,  57.918500
VG3977286223,  86.528200
ZU7811072431,  97.289000
CC7724256350,  51.341400
IV9340337858,  37.119000
QN7049101767,  17.857000
OC1433643519,   6.327100
FA4552086858,  63.536800
TM5717442732,  42.236000
VW7349857176,  27.876000
TR5293693995,  54.867200
IB5806161121,  56.603700
SP1099238371,   5.366300
RW7170262126,  86.396400
TT6440458899,  67.247700
NG8019567088,  40.270300
VE5170919157,  42.398700
DR8047450077,  25.929300
JT6092599908,  59.183900
OV0449056833,  22.987000
QR4017704644,  55.303400
UX0118379857,  33.638000
DF1556905389,  10.123600
RV4154753400,  78.220400
HV0234100259,  26.743800
LS0241421296,  78.709000
NS6233529222,  58.925600
QX1584635053,  25.840600
GN2494203431,  23.302100
BU5657032729,  10.630000
LF1963459188,  46.789400
OW0954931047,  69.407100
WG3219521915,  73.333600
XZ2471568062,  12.260300
DO6236281434,  57.406300
BX0083120981,  25.949900
DV0596238886,  30.375500
KJ7221567475,  71.738000
YJ0369742868,  18.908200
KZ4227199963,   6.622200
FQ1757382353,  13.180700
VM4276851629,  63.256000
VS6746094774,  54.472100
BB5917271324,  36.867000
IG1922281415,  16.463500
CY8592271055,   7.379800
NG1150508050,  34.315100
SQ5276853883,  96.602000
XI2112997040,   1.543700
AH5744321144,  70.720500
WZ3381235897,  78.832000
PQ7375828174,  56.801400
OO9656407720,   9.760000
ZU6930353304,  16.161700
UP9755545767,  31.175800
IX8390108444,  61.575200
YS4820698969,  57.874000
QO7850644590,  22.539900
WI1399585025,  15.918700
SM0704219425,  71.410000
FM5657464912,  28.341100
DM9420420682,  34.750600
NM8123176428,  46.853300
HW5407090262,  34.563500
CB4920130370,  63.626900
PR7664954653,  51.328900
ZR4876462897,  29.996600
RS2751379526,  93.693700
BJ7611056582,  17.438500
MS8099263808,  42.484000
WI5914873858,  66.674800
EO3745428661,  33.935200
DP7364975268,  82.414100
VM0632733739,  16.340000
LD9905242755,  75.790200
YI3317614280,   4.727100
AC6633754670,  31.713500
IH7076852020,   9.899000
ZL5144667842,  96.237600
DO2741506244,  95.716500
LF0809197672,  35.736000
LE7515841253,  96.960600
KW8648588516,  64.318500
SI5754668478,  25.519500
OC9629790008,  48.136500
NG3932099054,  54.779300
GA4770304304,  42.663300
EK7269946360,  13.841000
VX0620384195,  52.989200
QU3267778367,  34.913400
RB5117162822,  78.267400
UJ2067046954,  55.527700
JN7903998717,  94.221600
LI1002139105,  70.936300
OX9376166758,  50.208000
RO0288692434,  51.721900
LJ4635718043,  17.730600
AY1497636201,   3.992100
RJ2107656427,  91.769400
YV8810013100,  63.187700
OL8440055018,  11.416000
IZ7104437903,  44.287000
YS8233951792,  72.737100
FJ7615323725,  68.626000
FH6839997920,  73.189600
ZM2420944715,  80.818300
ZF4638955181,  61.191600
TF5111282855,  59.923500
JI7069822782,  65.197600
QV6205018440,  98.170000
GN1338297983,  92.312600
WQ9731065491,  84.524600
OV7521676859,  41.959300
FW7602167709,  67.800600
PI0974857791,  34.563000
EP4253327790,  78.328900
YG9112676605,  73.638200
AL4274178085,  16.113600
JD7318784337,  24.747100
EX2433208409,  55.458100
YI8395199163,  53.549300
JU5683229267,  26.942300
QG3505594525,  79.833900
IO6502820982,  55.555100
SL7173139627,  93.705700
NI3074866291,  74.993800
ZS8961641088,   5.810000
RK0680675191,  31.695000
GG0478609228,  14.674600
XA9041320432,  32.111400
BF7560167186,  90.961600
RL1012736676,  42.749700
YV4458043284,  63.722700
ZG3263827188,   6.357000
KE8864358812,  63.379000
RE0381355296,  71.101200
NN9964875332,  74.380000
YX3163685052,  78.723000
QD8170364736,  45.808600
CY1716150059,  49.731200
BI8685003250,  26.705400
OB5180511024,   2.634200
JE0278056867,  85.747200
HG3624936836,  64.195200
BL7004895981,  46.191400
DB4926883776,  57.106600
ZN2433689229,  89.454900
HX5165816945,  88.110500
YX9276132518,  63.869600
FT5141093575,   1.311600
DH7304980159,   1.166200
KU5122795906,  64.238200
UD1241803703,   3.601600
AG2647689724,  74.555600
QR1608245879,  66.585500
HY6702985319,  64.184200
LY2858666958,  78.193800
CR1689838906,  81.290900
QN7661349935,  46.715400
SK6837731237,  90.753700
AE5742420621,  84.340100
DD5210387584,  53.409000
XF8303319577,  93.416400
JU3574398307,  44.393700
RL1472692511,  75.143000
PK5159051675,   4.282200
BJ0137573505,  62.819000
VG1359442841,  51.648000
PT6216387426,  95.488200
GV0600365992,  38.877600
PD3174244328,  87.860000
XP3702526390,  26.473400
BU0693365496,  27.302100
QD9336752836,  52.259900
ZN6858300399,  55.430500
KY7635759393,  86.941600
ST8295534907,  45.967100
CV9659984852,  70.331300
KZ4935020118,  85.432700
RP8740224369,  85.731500
CA1759370128,   7.312000
JO9118127848,  86.382400
FG2083697140,  93.768600
GU1841109637,  73.326700
LA4015643116,  89.323500
QJ1253997746,  21.396900
ZP7558215436,  11.898500
KS7552700314,  19.978700
AR3535582202,  98.312000
AQ7838646535,  17.450800
JN5602098877,  97.659400
RM3160745490,  62.642900
WW7452923360,  43.206600
HA6505376565,  37.589700
OE6585328250,  23.513600
XB5767097946,  17.555700
OS0714007309,  86.175300
NQ8699169506,  22.171500
QY4901437940,  24.168100
WR2132231382,  66.612000
LS8169993373,  94.220000
ZA4882305099,  51.578000
UV5696683515,   7.850400
ER0038555362,  48.338800
NE5434291391,  13.614300
BU0525715241,  90.781700
KH9633278752,  24.336000
AU3391647986,  34.954000
WR0319405199,  71.842000
RN6547805819,   2.412200
AY4453823174,   6.420300
NW3862586325,  60.773500
KS3599319224,  81.887400
WD9103186838,   8.776900
PO2736348244,  51.306000
TC1966690119,  30.791100
OX4178572333,   7.236300
RV9745428003,   9.380300
XB9939261105,  31.583400
JC2235179375,  63.584000
BM4305933966,  70.766300
QG4850562167,  86.713500
XJ5089465057,   1.355000
MV6696772082,  36.592100
CD8598299259,   4.945000
TV8008189467,  50.117200
TB2693814646,  10.893900
KE9502749563,  48.832700
EW6071859507,  86.228600
CH5718090738,  72.876900
JF7344523687,  47.833800
PT7401854756,  22.953600
OJ2150468735,  49.372100
UC5473530743,  87.478800
BC2637199576,  77.562900
FW9277320104,  45.987300
GU3058672866,  57.825600
QW6169848857,  31.625900
YV7576149787,  80.103800
VN3565719480,  20.415400
MK5034782380,  14.930400
MQ1542159869,  34.488500
VS3716156985,  65.644000
JL9131931256,  33.341200
ZX3045106377,  35.556900
UK1756944147,  19.233600
ND6646166008,  48.120300
ZA9326974334,   5.638800
PJ7650910736,  41.512500
TE1677479044,  41.243000
VN5581658369,  49.765500
XV3248529514,  78.214900
BI1936897802,   5.693400
WZ1587961367,  12.540500
OX7098857887,  17.814900
JP1953482754,  20.780900
GR4105587961,  11.954400
MP1803214424,  14.550300
DJ5136252464,  51.185900
IX0598691178,  43.630000
JV9453188482,  40.224700
SM2622759785,   4.151900
BH8826487612,  28.677900
RB2022092692,  42.931200
FD4903533337,   1.520100
ZJ5562071437,  78.929000
QY1910083391,  27.752800
ZE3120288423,  27.126400
MV7014980507,  84.262400
TL9988473635,  35.670000
WM4764874909,  99.628000
IR2359547958,  32.211800
YB4980272469,  74.803500
QI0109265905,  98.801400
MP1560683172,  64.146500
EC4343114039,  46.550000
CH1528203487,  38.354300
MO4904537613,  67.180400
UL9124722369,  22.904400
JO1010254643,  95.934900
TW8577930636,  70.327400
YH5206733577,  44.676000
TF5271754957,  98.880800
KH6653287378,  67.105600
SH1948968902,  88.346000
WH1714189514,  28.407900
FK9158447763,  39.249100
ZZ5451927272,  11.299400
OT0387125018,  14.228600
ME0395937326,  92.900000
AW8894688880,  91.728800
HS4079467159,  99.616700
JJ3065631678,  77.989600
WK5155074668,  75.868800
EZ9294911564,  31.641800
YI6740010233,  87.673400
GG2709628111,  14.910000
MD7722783710,  41.447200
AN2969639872,  54.594500
XC7963655461,  81.913400
NC0938902974,  88.914000
FR6614999419,  65.232900
ZB7820246315,  44.886300
AB1720939908,  54.892200
KB3918272378,  37.475000
UK3983629853,  13.229600
VZ4168431482,  34.177200
OL4668510761,  85.634300
IH4668138395,  93.615900
UJ8749168284,  72.276400
TJ3421408972,  72.636700
AM4904249180,   3.325400
MC6141415531,  13.661000
WO9617665422,  40.375400
NS6556374404,  58.856800
VA0431366012,  81.111800
RU5651042059,  74.393500
KA4553873152,  53.345100
PP9211256437,  69.403600
SG9061561936,  38.504300
DC5882761918,  93.317900
ID8409888412,  85.398000
HL6788487813,   8.594300
YI3616826367,   9.586800
CD3419529812,  77.813000
XV0763447939,  25.898800
NJ1638911173,   8.706400
AH2780606896,  53.355200
HI6578611365,   9.916700
LF6724405441,  18.518000
EG1060859498,  23.436600
CZ6893315586,  66.300700
AR0663881967,  38.627000
OE6088158931,  97.987900
UM5837838179,  99.319900
UB8322369633,  83.753900
OW1419279266,  15.967300
MZ8597694499,  62.286600
ZP3994853177,   8.773700
BO7345670119,  12.376400
IC9829675276,  77.403000
YB5778290596,  99.770000
AD5982630465,  57.655200
MO6784168675,  74.998100
UA7631949658,  59.130000
RW3682534040,  73.742700
JM3314325039,  30.403000
HF4985205712,  47.339600
OM7089896244,  94.336100
XI1084275756,  44.835400
NC7342683626,  17.801300
XF2687475453,  62.378100
YW3674235338,  24.801800
HP9373094350,   9.270000
VO7273623426,  54.872900
BP9881853827,  54.690200
ZK4666323377,  48.137000
OR0311016647,  63.606100
PG4556290398,  53.999700
TE6891164994,  91.811000
XK5253157526,  10.949000
WF1048264961,  14.647300
BN6174019169,  43.479000
WW4193307114,  16.657500
VB6014542923,  56.530000
KT0738324399,  88.139000
DE1022995916,   7.656000
GT6722495291,  47.336400
SJ5221428911,  90.698800
CC6968998148,  48.798200
KM7803338857,  65.793400
FK4221720891,  82.906000
UH8894846588,  16.712000
EZ2338613056,  30.156600
LW3834345351,  80.239300
IK1758325035,  93.796300
CQ8285800796,  78.256800
FE3980791561,   8.632100
LF0036070256,  27.794900
YQ4739592658,  52.162100
OS4033213397,   6.998300
BH5012792871,  20.701600
AA5778298401,   3.207700
OO2871699133,  43.215100
XI6883502062,  40.122900
GZ4425162882,  44.251400
QE3895000742,  79.901000
IP5834353170,  61.741000
JZ6210184031,  47.281900
MY2344060253,  88.489700
DT5790323407,  94.420600
VU5310911025,  22.784200
JK0872380635,  99.941900
XW7943067991,  21.912800
UE3749185112,  86.902900
XW8716756644,  66.190000
IY3605332654,  36.551100
TP0186759177,   4.634600
WO4505012749,   3.625000
WV9945304126,  65.491700
RD9600435818,  42.391500
JG6351025694,  76.320100
QH2400170162,  56.994800
UL0559766936,  60.681700
IA7862447486,  86.799000
LP9975943481,  17.191600
YH2664186313,  36.850500
QN6221787993,  44.167800
OX9498871420,  44.693700
OH8685348331,  98.871000
YP1618665747,  93.329700
AQ1621401711,  50.992200
BK9207109927,  21.681600
AR1989632108,  72.282400
RC8461327326,  57.980500
FH7267379400,  95.295900
EH8815069207,  11.851500
RW3733470448,  11.615600
UD6476906799,  43.600100
DE0047503560,  27.817800
JZ3191193210,   3.226000
QZ6085887643,  44.186100
MG2384659588,  97.665100
UF1008323899,   9.446200
YF3315033005,  22.277800
EU8363276345,  29.751600
XO6813270155,  60.624500
SW4213513033,  94.726300
XV9078150464,  38.388900
OF9135957957,  12.416000
QC9534816996,   1.958600
QX0572775065,  46.990100
RR1281285752,  28.923300
JX2342242975,  83.449400
MT9401650244,  69.471600
NM0332094085,  32.144800
QK1839039917,  73.620400
WH6998118358,  47.291200
KZ1073843999,  74.870800
FY2319590145,  45.783800
BI5912657443,  15.716200
XT5219683684,   6.209500
AG2523492481,  11.478800
OS8407539031,  72.811700
YQ3481132976,  31.908600
OF6513852674,  73.148000
QO6395505273,  56.675500
SA7652129321,  95.232300
EV4666713040,  35.513200
OJ2194826963,  20.979700
PA9080512722,  78.308300
XR5166363175,  76.272900
ZH1247352617,  87.104700
YD0211551188,  68.613000
UR9548584046,  36.427100
BC4725878970,  52.982000
YS6465159838,  66.262500
FK1515143010,  23.132500
QM2455226172,  28.143000
TQ3947227038,  35.521100
HQ5163006577,  77.567100
XK2349790458,  85.236100
ZF5247158517,   6.756600
ZJ6896148219,  78.478900
ID1034969629,  13.332100
RQ0740177538,  95.415700
YR6349009464,   2.580000
ES7643111292,  39.310100
WY8166851945,  50.464200
RF7166526357,   9.883100
KN0300584349,  71.318600
FP0758050149,  52.383400
TL8664516047,  65.228400
WG7304410648,  25.821900
DN8923651701,  99.126000
LB4724224840,  79.997400
CG0485807249,   9.524000
CQ4764321094,  87.233900
VB6368758139,  90.431800
BI3987577330,  63.516500
PA7483015010,  51.914000
XX9023403428,  87.660300
FX8665655571,  38.311900
GW2234157764,  36.590900
SC3638112773,  75.950500
SH0488203978,  14.644800
QA7219508003,  83.927200
MG1041530169,  83.730100
KJ0370005064,  43.725000
JM9778791307,  66.496600
VR5300401453,  17.629100
ZN2061315048,  25.885000
IV5854519620,   2.916800
SP3619059732,  74.914000
AC2111919573,  76.712000
UI8183762268,  23.366000
OX0119891468,  13.444700
BO6433395963,  64.823500
AQ9790058936,  89.569000
LV2012043340,  64.302900
ZX5284123745,  43.170000
EX3644223362,  94.639400
AJ0912068224,  22.831200
HW3500608525,  61.817500
SJ7029923709,  85.359600
AS2905767510,  50.677200
FI2078497825,  78.769000
KI4809472723,  21.392800
LX3304761989,  73.910000
ZH1411720897,  63.217900
PV9426856815,  43.940300
AF9221604078,  52.638200
VT8725525242,   2.382300
NK6652802859,  59.343300
KG5893359426,  83.409900
LL8223338186,  72.536400
YP0512040303,  20.100200
BK7926423523,  42.759300
RX4325503039,   8.700000
TN1317656791,  61.581000
ER2323251280,  51.386300
ZH0524962484,   1.620300
NM6851853577,  60.815100
AQ9280966713,  18.392100
TM1387243070,  94.664600
FK9742188547,  69.274800
DH8086354851,  97.386000
FH7771557360,  34.221600
WZ4450235421,  83.643700
SS2594415107,  56.532000
AM3498749532,  37.986100
LM4459805681,   9.949800
AA1952002849,  23.566400
UX7160661442,  13.606800
AK1781446365,   7.105600
YD1299410425,  95.396500
JG4652276291,  98.719500
AZ4752278285,  58.149600
DR1394718249,  32.734200
LX6029477605,  22.729200
UX6761184606,  43.488300
MJ0457960570,   8.810200
OB4450115699,  61.198300
NY1486265358,  66.257300
MD0319971073,  11.751000
IZ2907148146,  88.998400
YJ2250806183,  98.467600
HI0198003287,  26.803700
DX3816056068,  81.206100
HJ5440661519,  42.654000
CK0590695789,  73.718400
KY8871812966,  98.148000
DT5352302291,  96.837100
FT4737915380,  17.635400
UO0991488687,  65.558800
DI9088605606,  99.578700
RN6457903336,  65.959900
VN2083095694,  23.629900
XL4261360693,  24.279000
RS2682869913,  15.300100
GN4222216071,   1.174000
WF0734465288,  79.983200
GH3684142201,  68.211400
XE8363245963,  73.992000
PK9642844541,  19.959600
ES5695475676,  39.130100
JX3026734434,  40.151000
KC4853187853,  51.865800
VM3593103469,  45.452300
PE1592282330,  11.217200
YV9137668234,   7.904000
EM3328424683,  71.581100
GJ6190669562,  67.666000
AG0741519656,  90.341500
CE1285484529,  48.727200
NJ0795822936,  47.558400
SM8291009491,  85.785000
LB7229990474,   9.890800
BE8909587303,  83.657000
DJ8371138774,  86.484200
YL8005983636,  28.371800
TC8961688727,  74.259500
OJ8202714959,  17.316300
GY2717511020,  79.717000
NP3125980455,  77.979600
SO6703355198,  72.767000
UE7461067146,  32.121400
TO3133278034,  69.274000
DS2660377730,  94.644000
FL9761543982,  60.753000
LI6145395555,  34.521200
RQ1267732940,  77.507000
MG9381132469,  26.838000
EA3560662396,  37.561000
AE8279727767,  68.825000
XR2433364166,  99.925400
YO5496787285,  87.728000
BN2224095580,  25.985300
KV6678706093,  22.590000
QO0646581731,  71.779400
KD4579632790,  27.289300
KW2221896645,  25.968200
XQ9400316486,  67.247300
LC6751538245,  52.822300
KR5896490888,  57.191100
US0308376972,  21.960800
WL7038713890,  56.595000
FF9180183827,  58.581700
LV7203499676,  52.288000
YB3384922240,  57.543000
QS8548555889,   6.789200
KE2277788022,  79.323000
CH3757621518,  21.426800
SZ5883237524,  87.153400
RQ4396120791,  86.185000
XX4384525772,  94.215300
DQ0011961108,  36.826500
FX2484333493,  27.653000
XN9412396706,  62.234800
BU8259273862,  95.461400
IX3169832946,  41.772000
JW2393426595,  23.255100
HQ6029883884,  97.571000
SM1532714440,  60.447000
LU1258957671,   7.896000
CX7343434325,  82.510400
ZF8216430524,  36.897100
YO4916842070,  18.256400
IN1926401270,  68.656000
YG1208223057,  56.855200
TI9254244920,  54.190000
FE7768540872,  57.411400
CT4956895862,  55.217000
AZ1629168405,  83.114700
SO0102153295,  99.982400
NU5498949131,  77.671900
HO6731916107,  71.333800
OO2239905599,  36.940300
ER9999189256,  17.825700
XI9736345981,  13.596700
ZP5415478693,  19.537300
FB7036839393,   2.381000
CG9975998358,  61.839700
VX6618016172,   5.893300
XJ9925784463,  12.686900
IE0598129191,  53.270000
GK1882115590,  49.743700
GB9035870179,  16.744200
HR0985743745,  47.629300
SJ4198660466,  68.177800
NI2686007033,  80.731800
QZ5350544077,  46.471800
DM2964369395,  34.306000
YL0379034603,  99.888400
FD2708014586,  88.662500
BX0833477015,  11.472900
MX5372018673,  16.640900
EC0029599704,  77.311300
WT8410232352,  29.843000
NK3187692066,  42.514900
RE3196595522,  49.185000
TY6516416953,  69.149800
UH7663101432,  24.403300
JU5786564471,  11.271800
DM0522966933,  29.937600
RQ6889048749,  78.389600
FT0951155304,  44.915000
NO7703000141,  36.676400
LU9635958690,  89.107000
QC0277712927,  73.449000
VG1283129642,  90.245100
HM0106501855,  41.211500
ZW2095497514,  69.296000
WC2828341496,  47.768900
MV6948631532,  60.144100
DP7486288984,  99.508900
BO2083120558,  69.660800
EW8473777591,  76.355000
HL9416150612,  61.741500
JN5536673672,  28.840500
SF9738895455,  26.899000
PC9507282421,   2.261000
OY9649804177,  23.959300
QR1824024106,  73.515100
XB7483976917,  79.711100
DJ4327053892,  77.956600
IS9178059102,  86.185300
XQ5928924542,  99.215700
WX1962144372,  98.399100
PX9410960497,  88.456100
EV0286124685,  79.537200
UY9934936427,  90.427500
KE0943244039,   8.431800
PN0047601433,  21.635000
QM5413854206,  80.899000
GV7370316020,  71.650900
KJ3723496379,  87.738100
FB9795759733,  67.600900
YG5830662985,  33.778000
AA4730415237,  35.709500
WT0576088988,  27.894100
VH1115572328,  36.737000
VA1116927634,  86.955300
TH0193065306,  53.681300
EM1738040496,  69.337000
FZ5726233724,   7.475900
MJ8721204189,  19.932300
EF8592492550,  12.724400
RA6756713174,  55.901000
EW9645090500,  10.526200
PP6805350282,  18.903800
GX0410625773,  96.554400
RC3567032991,  66.486000
VS7010457246,  49.332400
VJ7621016239,  92.775600
UH7726498917,  35.133800
GL3599441181,  23.168800
SQ1723471009,  40.675400
GN8815425635,  15.576800
AN3568716145,  41.953400
VX5363232867,  19.610000
HD2103546120,  45.869900
PG7758018583,  27.527300
PC7866810313,  74.197200
EB6418496735,  69.675400
FT4449051215,  39.276700
JJ6384000420,  12.136600
SN5441162848,  15.564000
AI4756321371,  81.369500
LD9124680303,  72.216200
SF0134061647,  73.557000
PN1785406424,  34.297000
YU3532873053,  47.340200
ZO2975561311,  13.758000
NI3139283892,  67.448300
PH5734650946,  42.488200
OU2088392125,  38.251000
JV5409723979,  72.826300
RP0774160344,  80.350800
KB0716298872,  67.845900
HF4270216341,  64.624600
PY9666009400,   4.425000
IH0641290287,  51.141000
DO4925185890,  12.544600
KY6866224193,   9.840000
UX8360851036,  22.745300
MM8424731324,  81.760100
ZZ8519140443,  44.801100
XB7693554843,  90.774800
RM5815884504,  30.536800
KW9658195652,  97.877300
PO0669755445,  32.708000
XM2343671734,  94.573900
VP0147756720,  66.933000
WZ9954670891,  70.199900
RG8879772522,  22.751400
BA0261904048,  10.855600
WL4510157063,  57.499200
BF1577226215,  82.277700
BO5519405431,  81.320600
KD3897074312,   3.285700
NM9401192250,  54.150900
MH1075841630,  22.655100
CY5938789719,  58.889100
LC2332238719,  47.148900
ZX3643809652,  50.392600
UI2421089924,  20.319300
UN0203933582,  29.738600
MS5319266395,  90.210000
XL3029674142,  47.449000
QE5250974727,  45.972300
GY0503053777,  47.670100
RI5725608198,  71.708300
UR6036289538,  69.455800
UW8923416114,  27.376400
KC1632807777,  56.235700
XC1881741596,   8.563200
DY4461739958,  63.132100
BE1870184721,   7.980800
XL6927146117,  75.215900
KZ6794628002,  69.369100
WU0823503815,  78.102200
EW6688297236,  74.569800
MC9309348863,  58.610400
GW6235393607,  98.381500
YP3175860318,   8.565100
KD9131313795,   2.136700
PW0553372429,  35.787200
SR7828657798,  92.396600
QN4080302443,   2.282500
FD2424258106,  84.622300
OI9623112324,  24.522000
JG5924278452,  87.666300
OM3050910584,  14.998700
UQ3813343528,  88.817400
QW8298561932,  88.538100
RV6713292325,  95.687100
DQ9887917676,  50.301200
TX7568286597,  57.404800
GT1543485434,  11.163400
SM6438384674,  49.383800
GF4891980077,  35.294000
OK1029725137,   0.859600
YU1779524827,  33.131100
EW7643324465,  93.832800
FD5932916498,  99.189000
ZO6305388770,  80.821000
NH9401844872,  11.134700
FR0127130096,  21.960100
GU8070985598,   4.768600
SY2730826460,  23.353200
HA8289012017,   7.862200
UK2222433865,  71.263800
KD5337503312,  76.484600
JY8303247283,  24.276500
WM9866637430,  88.684700
CG0509387413,  90.834100
YS3350180212,  68.174300
PU2641706470,  19.299700
KY3365849385,  25.863200
JH0050850141,  55.820900
HY7930240830,  28.205500
YV1336591196,  47.630900
US9524419542,  67.671200
GL0979790485,  63.281600
DH1812527528,   3.157900
OB6092020491,  32.492200
NM9843524302,  92.163200
HE6268994624,  81.119000
PL6037700326,  65.826600
KR7230676278,  50.838500
XV8527591634,  31.139100
YG3571532890,  83.710900
ZN2587654909,  70.298100
XL8824218212,  73.302600
IL8066916380,  65.629100
RZ0648758440,  21.286800
YT7837250960,   5.469800
JY0127192754,  87.626400
KI5880239788,   7.849500
AR5804701017,  36.461800
JV1335022509,  43.978500
ZV3155271295,  98.520400
VL4983309863,  19.456500
WA2014373269,  77.868600
JA2636787454,  63.907700
HL2070234649,  22.500200
LX6699683518,   4.144200
XB2785079973,  77.769200
OI5671144128,  35.288900
QE7150167505,  83.895700
DP8233607305,  40.628600
MW6556598884,  33.420000
CY0561357076,  18.124000
TD5997491560,  39.675100
TA8408464216,  36.863500
ZD2179039706,   0.389300
LE1859312668,  38.904400
JJ9467572846,  15.650800
WO8081989942,  84.443600
MS6458197426,  28.206300
MX6351112784,  54.630000
LF2986978290,   6.247100
UF3262145771,  33.485000
JX3269918963,  96.680600
UB5580340402,  26.831600
YR1966939271,  66.792000
CH9083014125,  25.444800
QE4217487387,   5.978500
JU3047103469,  64.603400
EV0770174005,  87.333100
HW1366410521,  96.675300
TT8919651288,  18.679000
RZ1948896893,  48.144000
MQ8334303026,  78.125400
JC6302385748,  49.153100
WP7407587907,  25.229000
XU9434966362,   5.708000
HE2288099172,  44.737300
TK2983345631,  98.818500
LS0297936240,  28.750900
LA3795811448,   2.532100
GC0772450570,   7.323000
XS5475401802,  43.213000
GT5348584504,  77.456000
UP4382169884,  30.751200
XZ0122588467,  13.436400
DT6998677142,  15.675600
KZ5800724987,  27.235000
CB0030415831,  77.185500
GJ1047257079,  22.616100
NO8326234885,  30.816000
QD4666190296,  88.682500
BT6713737975,  99.121900
VA8553791923,  48.733800
ED3570482537,  15.252800
LE5863753420,  70.259000
EM2859105392,  79.557000
EF1716756399,  75.525800
CQ6046301211,  36.976200
IZ7585272753,  11.965000
OZ6656382372,  60.849100
RH5253497163,  27.516400
ZC9567093333,  47.133300
JO1260194289,  45.734900
BB1862904893,  65.757300
RK9411620710,  44.236000
PL9426252592,  16.472000
HA6592328971,  12.492600
ET8268831105,  79.462800
BW4794791311,  32.345000
UY2801758964,  51.867700
NU9810612769,   8.209000
SL2966510845,  97.298900
OS3432774486,  57.240400
AZ7642821807,  96.539400
TP6097870565,  67.457100
LX3496972612,  47.415500
QA8107880917,  47.818600
XP4185651896,  53.316100
LW1942876217,  46.563900
LB4241401658,   7.843700
DU4318544959,  71.781300
XH2039053337,  98.606400
JK6608884518,  50.326700
QU8693887230,  56.984300
IL6415563092,  99.753000
UI3133164739,  11.712300
FQ3915529523,  26.807000
KJ8071020649,  46.438000
RH0753063341,  88.603000
KB6520286898,  33.133600
OV6832470505,  78.412400
UW3589108316,  86.553200
DB0411455460,  28.520200
LG0757355061,  74.358700
KZ7300373143,  26.904400
