order_depot_id,order_id,security_id,limit_price,order_side,order_start_date,order_end_date
SM37V3,161232,SH2908802748,  95.914910,S,2022-08-30,2022-09-03
PV17S8,179970,XH7932481051,  60.714750,S,2022-08-18,2022-09-10
OA50C8,835028,TW5017357194,  67.017490,S,2022-08-27,2022-09-26
AI53H5,719471,GG3716849268,  24.770405,S,2022-08-02,2022-09-02
IT27X0,974224,NI8637016457,   5.089300,S,2022-08-20,2022-09-29
YT39F2,906933,RH4585987977,  88.403495,S,2022-08-03,2022-09-28
US46T0,270560,NH9797331440,  92.642440,B,2022-08-30,2022-09-08
FM00A7,283630,OY2099509751,  31.518305,S,2022-08-16,2022-09-25
BP56F8,620530,FV3048140484,  29.282395,B,2022-08-07,2022-09-03
RB40J0,245081,YJ5205824733,  25.158900,S,2022-08-02,2022-09-19
LZ43L6,414733,LZ7859331335,  72.531800,B,2022-08-07,2022-09-16
KC01G2,519310,YC7846156157,  63.447650,S,2022-08-11,2022-09-23
XS49C2,167149,GV3576847748,  30.635290,B,2022-08-24,2022-09-26
UN08B0,170729,DG7218351696,   5.860005,S,2022-08-11,2022-09-23
HD03U7,904260,XV8787873719,  52.946085,B,2022-08-22,2022-09-15
JV93H3,419117,YD2417735383,  13.082685,B,2022-08-27,2022-09-07
AC80W8,583421,LU4342075827,  15.772075,B,2022-08-20,2022-09-24
VA61X3,824163,SM3407322866,  20.822670,B,2022-08-23,2022-09-28
HS91X3,580117,WJ5432389009,   5.648820,S,2022-08-30,2022-09-22
EK82T5,112399,TS2155082954,  89.615435,B,2022-08-28,2022-09-11
KH30O0,212950,NJ4286819274,  74.696450,B,2022-08-17,2022-09-12
OO41X4,705390,WG2633616054,  55.324400,B,2022-08-27,2022-09-28
GP46D8,66960,WV5641725994,  91.655920,B,2022-08-11,2022-09-30
WX26R5,762267,NW0920479110,  67.427235,S,2022-08-29,2022-09-26
YZ53H2,873735,MR8490183630,  60.072690,B,2022-08-06,2022-09-17
AQ94X6,586319,XZ3496779712,  76.830530,B,2022-08-05,2022-09-30
XU10L0,129588,MN3548975864,  13.614490,S,2022-08-30,2022-09-11
KL80M1,366440,FE1127589221,  91.567065,S,2022-08-14,2022-09-24
WU04Z6,78380,QC3995826714,  38.258675,S,2022-08-13,2022-09-10
QQ29A6,553279,CO9320317564,  14.391630,S,2022-08-14,2022-09-10
QM51X9,34514,UZ7075950432,  33.106840,S,2022-08-21,2022-09-10
FS61I2,886041,JV6718859053,  54.097205,B,2022-08-05,2022-09-22
PT40X5,808155,XO6522510336,  49.272240,B,2022-08-10,2022-09-17
CJ85C8,467550,BJ0259410742,  55.968570,B,2022-08-24,2022-09-14
HI08K9,29996,GS7680509793,  87.336955,S,2022-08-22,2022-09-26
MN80G9,295059,DV6067441494,  64.331055,S,2022-08-22,2022-09-04
AE49O9,101229,CB7882994285,  30.597770,B,2022-08-03,2022-09-16
LV67O5,486770,OA8993683856,  25.577590,S,2022-08-03,2022-09-29
EJ78D9,380322,BJ7313572553,  69.905525,S,2022-08-28,2022-09-22
AA65U0,543491,PA4474733962,  31.255310,B,2022-08-12,2022-09-21
MR55A7,595966,QG8586836642,  84.214750,S,2022-08-21,2022-09-12
GA75G2,982316,NT1919602054,  39.834410,S,2022-08-24,2022-09-06
PX77T3,202501,JH5648939286,  16.368615,B,2022-08-06,2022-09-30
OV67L0,171220,EO5953524188,  75.461370,S,2022-08-29,2022-09-10
KY25N6,221141,AW2105886541,  26.747690,S,2022-08-09,2022-09-13
KR49Y0,751592,IY7884050957,  60.018025,B,2022-08-04,2022-09-27
BS58J6,378825,JJ3974949261,  62.118950,B,2022-08-15,2022-09-03
IH46Q7,431359,SA0668323154,  13.280345,B,2022-08-12,2022-09-30
CJ34B3,345833,JQ1171078996,  37.969800,S,2022-08-02,2022-09-21
RP12O6,181675,VI4782713565,  22.570935,B,2022-08-12,2022-09-02
TY70O2,312988,AQ7765263364,  17.171545,B,2022-08-18,2022-09-07
LF24T9,739138,EC6697149268,  33.706080,B,2022-08-29,2022-09-28
KI10Z8,159950,ZM6886378600,  52.625920,S,2022-08-07,2022-09-06
JY51H8,790645,NN1870357062,  40.633985,S,2022-08-05,2022-09-08
QL90Y3,161260,HA9604178760,  47.121310,S,2022-08-02,2022-09-20
MQ16A3,448414,PW1448071140,  79.290205,B,2022-08-13,2022-09-28
BH92X6,282586,JA8128610280,  47.564825,B,2022-08-20,2022-09-27
NC78C0,816361,UQ6687034502,   8.117380,B,2022-08-03,2022-09-11
QQ65G7,429999,ZW2301565962,  16.601820,B,2022-08-24,2022-09-29
LP78B3,377171,LN7248717910,  92.429100,S,2022-08-20,2022-09-15
NE79Q8,401603,TC3932022732,  56.342365,S,2022-08-20,2022-09-05
WS71E0,566810,JN5404525151,  94.413400,B,2022-08-29,2022-09-18
XT14R3,714293,AG6205861034,  94.499095,S,2022-08-09,2022-09-06
WQ72N9,15226,UO7596085986,  89.522525,B,2022-08-27,2022-09-05
KA78Q1,325320,NY4520476364,   8.385590,B,2022-08-03,2022-09-04
OX30C0,510157,PE0812780681,  68.887205,B,2022-08-31,2022-09-19
ZM63H8,850001,OV4071900552,  27.644985,S,2022-08-24,2022-09-05
WB93Q4,204116,JO2697060862,  69.082485,B,2022-08-21,2022-09-30
EC57P5,190629,TU9046963562,  55.041395,S,2022-08-13,2022-09-09
ZR26T3,652659,RP5065151612,  31.412005,S,2022-08-06,2022-09-07
EJ06T9,140562,BM1549122571,  12.753250,B,2022-08-18,2022-09-08
BO47Y9,778498,CY5541100766,  82.823960,B,2022-08-02,2022-09-17
JC00U7,595481,VF7113443210,  27.794045,B,2022-08-17,2022-09-15
ZM34G7,136708,ZS5043111606,  26.603530,B,2022-08-29,2022-09-13
IV27Y5,172314,OW4628280413,  35.225325,S,2022-08-23,2022-09-21
HN68X0,49094,RU4466951233,   9.014295,B,2022-08-18,2022-09-12
FF80G8,945368,FO1036678405,  27.688055,S,2022-08-06,2022-09-29
QM19L1,579602,YO0799072302,   6.851975,B,2022-08-26,2022-09-29
KD16D0,984281,IC3519774574,  65.741695,B,2022-08-03,2022-09-05
YN39R5,380908,WM4071134119,   7.240150,S,2022-08-14,2022-09-13
WO60A3,304019,QD6194987341,  57.484895,B,2022-08-07,2022-09-09
UJ12R9,93193,KC7932540916,  52.180310,B,2022-08-23,2022-09-27
LW28S7,542549,YG4467335985,  49.087940,S,2022-08-23,2022-09-27
BK18C2,665349,IG3563485039,   9.286715,S,2022-08-07,2022-09-19
QO34U7,958259,TP3514155680,   3.523225,B,2022-08-22,2022-09-07
OT63X8,758142,JY9969408639,  51.398450,S,2022-08-08,2022-09-03
MO32T2,724586,YW3376818651,  71.293580,S,2022-08-26,2022-09-07
ES54K9,984680,VG2787293493,  30.568685,B,2022-08-16,2022-09-11
HI12G6,184271,KW5308508242,  53.806960,B,2022-08-04,2022-09-09
VT93F6,4011,LP0507709973,  59.772210,S,2022-08-24,2022-09-29
HK28X8,749554,VA3604411237,  50.405920,B,2022-08-19,2022-09-10
GK29X2,923455,VW5069472157,  10.457740,B,2022-08-16,2022-09-04
LL66X8,733481,BN1568216177,  56.107335,S,2022-08-20,2022-09-21
LF28W7,148405,RZ0408533945,  95.663600,B,2022-08-27,2022-09-02
WO77N9,945383,YK4802598504,  31.021970,B,2022-08-03,2022-09-18
WG23F2,649192,HZ8358655155,  15.703430,B,2022-08-23,2022-09-10
AV62J9,17022,JZ3997025795,  23.679935,S,2022-08-12,2022-09-25
QP44Y9,896555,YS4332862807,  58.564985,B,2022-08-09,2022-09-23
SH24L8,790225,UZ0847991208,  40.542870,S,2022-08-24,2022-09-05
XI48A5,330832,CN3516044717,  47.718015,B,2022-08-24,2022-09-06
JY32K5,16213,TK6534855180,  28.445750,B,2022-08-16,2022-09-08
MN78S4,220422,DE9304331722,  44.243870,B,2022-08-23,2022-09-07
DZ03N9,524165,DQ7132526479,  35.004500,S,2022-08-24,2022-09-12
VD63F2,898801,SK5944265482,  81.016480,S,2022-08-27,2022-09-11
RV91O2,981072,RA1357146611,  64.622450,S,2022-08-25,2022-09-08
CP49Y6,31568,TD6190393595,  35.097340,S,2022-08-23,2022-09-03
QY96C4,765857,UH5182815336,  20.809070,S,2022-08-16,2022-09-20
MG01K2,229288,XX0911363542,   8.323135,S,2022-08-15,2022-09-05
VC92B8,103845,BU6953681037,   3.367875,S,2022-08-28,2022-09-05
BV86T6,753565,UK4856212394,  96.155425,B,2022-08-25,2022-09-04
IZ83K3,47991,TM7696929398,  32.254625,B,2022-08-15,2022-09-26
LJ02M8,28844,AY8604323111,  64.346865,S,2022-08-02,2022-09-12
OG56D0,258126,KL6022710641,  70.393115,S,2022-08-11,2022-09-24
XB92Z0,417138,VY0356432331,  45.472500,S,2022-08-03,2022-09-02
RB05A6,549940,AM1164310278,  37.431035,B,2022-08-18,2022-09-15
XH94U0,696434,NM8730508505,  37.772620,B,2022-08-25,2022-09-17
XO82Z9,806449,VB8183365862,  83.784280,S,2022-08-30,2022-09-16
TW63A6,310386,ZJ4629579010, 100.200595,S,2022-08-17,2022-09-26
MC69I9,10232,XI0696392186,   1.999345,B,2022-08-18,2022-09-21
AW56N9,331625,OY1106723723,  26.239630,S,2022-08-20,2022-09-08
NP45P9,494554,JI6317010530,  29.660645,B,2022-08-28,2022-09-29
UK45L3,192434,SD9887207395,  20.388205,S,2022-08-03,2022-09-17
UE08F2,344006,KQ8362763968,  64.716225,B,2022-08-27,2022-09-20
FZ19P6,851333,PQ6748818203,  25.033585,B,2022-08-27,2022-09-08
LN95B4,419500,PR1531829910,  36.973635,S,2022-08-10,2022-09-29
VA68Y4,337183,HR4206339931,  41.656910,S,2022-08-03,2022-09-14
IO70X9,415082,JU0692425743,  33.429420,S,2022-08-21,2022-09-19
AI04E9,806665,YT4886862448,  57.623090,S,2022-08-18,2022-09-20
CI38K5,916966,AQ7938230493,  55.415150,S,2022-08-21,2022-09-23
GA26R6,608343,SM6341078654,  66.909600,B,2022-08-03,2022-09-19
YS43S7,57998,EU8874331538,  84.477945,S,2022-08-13,2022-09-08
QM28Z1,688824,OM8147528718,  83.947235,S,2022-08-05,2022-09-18
RE02W7,651003,YB5947580636,  38.798680,S,2022-08-10,2022-09-25
JU00C7,636386,JH0170794379,  16.957440,B,2022-08-11,2022-09-23
UG52V4,375547,RQ1899669358,  42.332580,B,2022-08-28,2022-09-28
ZD13F3,879530,YZ1776344102,  97.074295,S,2022-08-28,2022-09-05
HP58Y9,915890,EE6220886143,  72.887520,B,2022-08-24,2022-09-13
RW17M8,800264,HG1645773633,  53.782685,B,2022-08-09,2022-09-28
OV45X1,671530,UQ4705624624,  50.036840,S,2022-08-04,2022-09-13
YB19T3,680811,PW3176994975,  74.711095,B,2022-08-29,2022-09-10
HB07E6,232195,JX3410195483,  81.049700,B,2022-08-29,2022-09-28
TH96Y4,998876,EO1895650732,   2.331740,B,2022-08-09,2022-09-09
PH24Z1,725304,FK3980379074,  47.176195,S,2022-08-14,2022-09-25
LX37A9,346891,DQ3090354575,  75.031585,B,2022-08-29,2022-09-04
EE08T7,266975,SE9742835655,  28.590210,S,2022-08-23,2022-09-02
MF76S4,453957,KC8339669770,  86.465305,S,2022-08-30,2022-09-09
HS22R1,782076,YN3379296382,  16.801900,S,2022-08-19,2022-09-13
DG21T3,960290,EI0910825370,  22.777860,B,2022-08-19,2022-09-10
UF30N0,482904,JB0741044679,  32.029150,S,2022-08-17,2022-09-27
VJ67W2,196155,LM1204704823,  72.410225,S,2022-08-29,2022-09-12
OC03E2,399849,BM5170628593,  59.192055,B,2022-08-30,2022-09-17
ER89R1,891144,XN2468809148,  44.669405,S,2022-08-05,2022-09-18
VI89R4,858298,EH0462255609,   9.670870,S,2022-08-18,2022-09-14
ND96P0,1350,UT2403092825,  40.390870,B,2022-08-18,2022-09-20
GX79Q7,230762,VQ0847394540,  13.828365,S,2022-08-25,2022-09-10
QW62T7,735953,DY4535265984,  81.459395,B,2022-08-05,2022-09-24
MK06S3,991891,GO8445209066,  47.118605,S,2022-08-15,2022-09-20
SW66K6,50381,NZ7060157227,  25.942695,S,2022-08-22,2022-09-13
VL01K1,627198,EA6657175582,  14.775425,S,2022-08-15,2022-09-06
QY49P9,717192,GT0557608789,  77.613390,B,2022-08-31,2022-09-17
XG35H2,89040,KP5563314260,  43.058750,S,2022-08-21,2022-09-24
YM41S0,235494,AE1821306244,  53.331145,S,2022-08-13,2022-09-15
WO76W4,740076,YU9707335980,  29.448655,B,2022-08-04,2022-09-04
VU18E1,138711,CT3082694003,  53.758905,S,2022-08-17,2022-09-06
II21G8,620164,IJ5260457669,  83.085000,B,2022-08-13,2022-09-16
YD64P5,637341,WS3287982693,  59.120620,B,2022-08-22,2022-09-28
QN78A2,663035,XE2509220803,  61.863615,S,2022-08-11,2022-09-05
VV41I1,41093,ZC4741165466,  83.580915,B,2022-08-10,2022-09-21
DF37O4,551731,RG0738577465,   2.834290,B,2022-08-20,2022-09-19
GT79D3,7496,QB3946719730,  51.573975,S,2022-08-29,2022-09-17
AD95Q9,335825,OI9696235618,   5.808350,S,2022-08-09,2022-09-18
IU61I1,1424,MD1357497590,  47.865130,S,2022-08-06,2022-09-20
NF48C6,712692,FC9772456611,  25.255445,B,2022-08-21,2022-09-24
ST32S8,794941,CV8125874558,  66.065995,S,2022-08-27,2022-09-23
RM13V4,650753,NC2580346715,  39.396565,B,2022-08-07,2022-09-22
DP66K5,242465,YL9975723368,  91.103000,S,2022-08-30,2022-09-13
DY56Q1,331455,XK5802565872,  38.836200,B,2022-08-04,2022-09-12
YW15Z8,264614,WI4110603208,  25.617570,S,2022-08-19,2022-09-29
VP22H1,971661,TW9910461808,  47.254500,B,2022-08-14,2022-09-03
SY25W6,349013,FA7443719149,  60.907120,S,2022-08-17,2022-09-14
KB71A0,312862,RO2713610108,  92.578370,S,2022-08-22,2022-09-29
DD96B3,32281,QM4433393210,  92.564420,B,2022-08-11,2022-09-21
IZ07M8,857892,IZ3329498063,  31.825940,B,2022-08-10,2022-09-11
DF78K1,71124,OD3185022917,  92.664100,S,2022-08-18,2022-09-02
AO43O2,35158,DT8716173613,  53.193820,S,2022-08-11,2022-09-22
TQ02A1,456044,MU3445969123,  96.420500,B,2022-08-27,2022-09-15
BD47I4,523198,BS7696506586,  46.442850,B,2022-08-02,2022-09-23
XW94J4,878929,BX0128112694,   5.361995,S,2022-08-30,2022-09-02
RM93V3,103964,IP9281671728,  45.981945,B,2022-08-21,2022-09-19
LL46N0,740543,NY5420751101,  36.225345,S,2022-08-08,2022-09-23
HK71M8,287025,EW3798598303, 102.212450,B,2022-08-06,2022-09-24
UU47R4,869124,ME4106131985,  52.939715,S,2022-08-29,2022-09-07
SD55M6,194807,QD1048187874,  12.967190,B,2022-08-09,2022-09-18
YX71C6,382254,NA7115158370,  70.575960,B,2022-08-17,2022-09-11
OI11N4,32951,PX5068246002,   8.906100,S,2022-08-09,2022-09-04
XO55R8,783162,AV3381350879,  95.651430,S,2022-08-19,2022-09-27
CU36J1,202212,PA6494764790,  58.906940,S,2022-08-04,2022-09-19
BR56D2,515553,KM9248801882,  43.610265,S,2022-08-25,2022-09-28
IA00A8,658547,BA7500507559,  71.277405,S,2022-08-04,2022-09-27
AP77K5,557603,XC6503568456,  23.036130,S,2022-08-13,2022-09-13
KU68N4,665562,XZ2571134159,  54.983835,S,2022-08-05,2022-09-07
RN73V4,731043,CM1258011435,  82.667150,B,2022-08-06,2022-09-13
OB09Y7,537907,ZB8056955774,  43.833250,B,2022-08-25,2022-09-11
HK03X3,832039,PQ7991308227,   7.707065,B,2022-08-10,2022-09-04
AG75E4,38084,AV0870168306,  21.769695,S,2022-08-05,2022-09-02
CU11B5,912882,XK3521953452,   0.290745,S,2022-08-25,2022-09-19
NV47T0,822869,OP9630805975,  54.053260,B,2022-08-02,2022-09-18
WW33M4,156090,CO9527755964,  97.772150,S,2022-08-02,2022-09-11
NL64E2,443760,VV5810657808,  21.689550,B,2022-08-15,2022-09-30
EA11V7,926750,IC0000599277,  87.238500,B,2022-08-15,2022-09-23
EM83P6,887733,BV2067513508,  65.541190,B,2022-08-19,2022-09-26
IT52B6,865147,VX0683712326,  66.551045,S,2022-08-15,2022-09-02
RO08M7,123788,ZB5241078350,  87.034705,S,2022-08-13,2022-09-10
BX16K5,613302,TW8528186679,  57.429875,S,2022-08-08,2022-09-25
BW89M5,772253,XN9001232761,   0.305960,S,2022-08-18,2022-09-09
NR26O2,672777,BG2293307696,  12.972685,S,2022-08-14,2022-09-30
UY22R8,896402,GT6749072931,  60.144835,S,2022-08-09,2022-09-03
VR61T6,17531,JI5248621759,   3.739815,B,2022-08-15,2022-09-28
IB01F6,466783,GM9939727436,  77.792300,S,2022-08-18,2022-09-23
MM46D5,457593,VY7841436623,  90.968225,B,2022-08-22,2022-09-25
FV42K4,390608,DQ8548673333,  70.651795,B,2022-08-27,2022-09-07
KT57Z2,526645,QW4408838873,  87.834360,S,2022-08-29,2022-09-23
HS85A9,326552,UH6039106851,  12.016575,S,2022-08-11,2022-09-14
NJ17V8,787853,JL3526442698,  41.777330,S,2022-08-20,2022-09-21
SO93M0,718787,MY2798453542,  74.705145,B,2022-08-18,2022-09-03
YG71K8,469642,BF5159095907,   3.102580,B,2022-08-17,2022-09-21
ON10F3,965381,WA6394162725,  75.464070,S,2022-08-31,2022-09-18
GI91M8,291712,EE8463430188,  91.208580,B,2022-08-07,2022-09-08
UF95P1,926579,UK9666677264,  24.870050,S,2022-08-25,2022-09-30
IB52G0,62906,HW3333490920,  88.995700,B,2022-08-21,2022-09-25
WS86S4,892219,ZK9877919855,  71.819060,S,2022-08-14,2022-09-14
TO81K2,194852,DN4627156166,  44.427400,B,2022-08-18,2022-09-04
FU36S6,610514,AT3518106655,  71.825150,S,2022-08-14,2022-09-04
TW14F4,741662,OM6693037587,  30.184405,S,2022-08-05,2022-09-29
RJ11K4,851795,IG8362437284,  74.392145,S,2022-08-18,2022-09-10
NV51M0,338328,JS3693937166,  37.075395,S,2022-08-31,2022-09-04
VH67N8,459976,PP0131539726,   0.490650,B,2022-08-22,2022-09-26
YR89H0,467064,ZQ1290001476,  91.539060,S,2022-08-29,2022-09-22
IS47C7,435137,SH3482401808,   1.941900,B,2022-08-29,2022-09-16
WH58B4,738707,EW7954846967,  20.960375,S,2022-08-11,2022-09-05
DH99P2,913367,BW3456241551,  39.263765,S,2022-08-09,2022-09-21
DQ49Z2,900316,ES5545648013,  31.973150,B,2022-08-11,2022-09-09
MC70V0,477684,RV9020231952,  71.868360,S,2022-08-27,2022-09-20
RH02W4,573108,HF8304505435,   2.701205,B,2022-08-11,2022-09-22
UP10Y1,90177,SJ5332547828,  26.595575,B,2022-08-15,2022-09-26
PF69Q2,341711,ZU0912033487,  10.614790,B,2022-08-20,2022-09-08
HO58S0,386696,TT6949468389,  54.138500,B,2022-08-26,2022-09-03
DF79P1,725714,HS3725997795,   9.927645,S,2022-08-05,2022-09-23
ET68N7,11986,ZC8216767039,  93.881630,B,2022-08-04,2022-09-15
SA73G4,386119,WO7392493856,  25.913900,B,2022-08-21,2022-09-08
BL26A3,759978,JK1499114741,  72.487655,B,2022-08-20,2022-09-08
PO32V7,71531,JB0741044679,  31.804150,S,2022-08-13,2022-09-30
NJ70Q9,195850,ZL1705285468,  83.152765,B,2022-08-18,2022-09-16
OU57C4,562604,LY3026536621,  50.531105,S,2022-08-31,2022-09-27
HK52G2,478632,TG2034836418,  42.814570,B,2022-08-07,2022-09-07
EM68I2,297707,UF9876182402,  85.990030,S,2022-08-26,2022-09-10
JS45K7,962613,RW6364008006,  95.913150,S,2022-08-04,2022-09-28
ZP41F3,318134,JE6535493047,  86.396300,S,2022-08-20,2022-09-13
SC37E6,963250,ZF1277816473,  76.247385,S,2022-08-05,2022-09-23
AR24I5,162124,GK1040299425,  96.401800,B,2022-08-09,2022-09-05
BR77C6,590358,LV8438780044,  43.353470,B,2022-08-26,2022-09-07
FE18X5,715113,OE0676709722,  34.820200,B,2022-08-30,2022-09-23
WM11Z3,934304,VX0926817577,  33.983345,S,2022-08-07,2022-09-08
TE14A8,461261,IF1333216476,  49.185015,S,2022-08-04,2022-09-29
VV26A1,460125,NA1473863277,  73.017910,S,2022-08-22,2022-09-07
ZX81E2,887622,SL7885345121,  38.647055,S,2022-08-21,2022-09-22
XA03J9,275890,DC1034322487,  56.210010,B,2022-08-26,2022-09-29
QS21W1,712797,LE9661686617,  23.311815,S,2022-08-21,2022-09-03
DK37M1,652560,VU9557987164,  35.602100,S,2022-08-14,2022-09-10
YQ95M6,496892,TD0143184782,  22.768260,S,2022-08-02,2022-09-17
LB90D2,426584,HM5068438132,   0.449850,B,2022-08-28,2022-09-10
FV33M6,541093,JN2427794849,  59.257360,S,2022-08-06,2022-09-27
LT42I0,399597,NC0763481471,  51.053395,B,2022-08-27,2022-09-19
QC87J6,5800,ZC7625862854,  52.086915,B,2022-08-26,2022-09-29
PE53J2,218794,RE9965212533,  61.044825,S,2022-08-15,2022-09-18
MC38C7,777738,VL6738950558,  10.708975,B,2022-08-10,2022-09-21
GO00I6,92585,ZW8907611306,  78.924185,B,2022-08-19,2022-09-03
TW53A9,709843,WD6571828026,  31.624795,B,2022-08-02,2022-09-21
ZA62M4,99504,XG1506247061,  78.921280,B,2022-08-04,2022-09-10
BF14W4,292785,UM0231600206,  82.812890,S,2022-08-03,2022-09-04
GY74H3,544157,IC6081510011,  10.556175,B,2022-08-24,2022-09-02
VE88S9,760130,EX6903150252,  41.406325,S,2022-08-03,2022-09-07
AM94D6,991369,ED5532008335,  55.537415,S,2022-08-02,2022-09-18
LX04Q2,675120,GS9729193687,  63.219225,B,2022-08-06,2022-09-19
YR61D8,592256,LS2163537810,  50.761835,S,2022-08-03,2022-09-27
XX59Z0,391146,PZ6982241856,  41.168055,B,2022-08-31,2022-09-06
DL80U0,631625,DT6667374238,  58.049700,B,2022-08-31,2022-09-15
QD51P1,272249,AL4774330596,   9.945790,B,2022-08-02,2022-09-18
TT29K5,165108,XS0063233495,  19.661250,S,2022-08-27,2022-09-11
IZ77Z1,952003,QD2165739797,  21.362050,S,2022-08-17,2022-09-08
JE33S9,178809,BM8581479258,  12.714685,S,2022-08-31,2022-09-16
LD25T2,104180,KL7595766514,  15.054605,S,2022-08-26,2022-09-29
NV24U3,999086,AY6871646385,   4.016870,B,2022-08-08,2022-09-29
TU35D6,803457,SW4641241344, 100.920680,B,2022-08-08,2022-09-25
UG54B2,809037,MV9394712462,  64.823440,S,2022-08-24,2022-09-15
UE43T4,180244,BG3660176650,  69.794030,S,2022-08-10,2022-09-02
TM09V2,789795,GC9645939225,   0.437875,B,2022-08-25,2022-09-05
QE81W3,904678,UQ1015783326,  43.953700,B,2022-08-31,2022-09-10
AB98I2,440602,NN9863383726,   3.451695,S,2022-08-26,2022-09-12
CK61I4,282666,LH8317948058,  15.021540,B,2022-08-06,2022-09-23
NW75H4,752491,TC8741054297,  45.076240,B,2022-08-29,2022-09-15
CD16I6,197535,FO8356103316,  97.046615,B,2022-08-10,2022-09-04
OM88W5,122237,PA8758239564,  70.038080,S,2022-08-20,2022-09-05
NP07U9,178804,XR8979693646,  85.909315,B,2022-08-06,2022-09-15
SV10T9,956322,VE6337794447, 102.836320,S,2022-08-13,2022-09-12
XP56P2,313643,AU8646089203, 100.163385,B,2022-08-04,2022-09-09
GV01U0,596294,CC3284578337,  25.379435,B,2022-08-18,2022-09-14
GP39U1,639788,XB4280130433,  84.729505,S,2022-08-20,2022-09-21
YK25X3,638235,WD7642538142,  78.435550,S,2022-08-23,2022-09-20
LM30C0,68822,UO4890312333,  26.460610,B,2022-08-03,2022-09-30
KJ94N6,540473,BF5994619675,  62.950375,S,2022-08-15,2022-09-10
OJ18O7,318576,LL0774309808,  81.398010,S,2022-08-08,2022-09-29
VR68R1,310415,EN3585984212,  46.001035,B,2022-08-05,2022-09-05
QK34G0,758994,AI2195991477,  45.575485,B,2022-08-18,2022-09-28
CI27O3,698726,SF6382922588,  76.060740,S,2022-08-23,2022-09-02
XQ43P9,310593,MB6388364333,  44.325215,B,2022-08-05,2022-09-21
LD94W3,507357,YE1623078089,   9.583800,S,2022-08-04,2022-09-15
JA75H0,569600,IS7951194063,  18.935425,S,2022-08-16,2022-09-15
KE79H8,39872,HS3309059485,  80.103875,S,2022-08-30,2022-09-19
AG48S4,425727,FG1708413867,  29.913880,S,2022-08-18,2022-09-25
SO44E8,15705,AE2952960529,  38.440685,S,2022-08-22,2022-09-08
IS38G4,631937,YM1862633712,  89.531700,S,2022-08-29,2022-09-30
RH06H0,51927,BY6384557277,  39.664515,S,2022-08-03,2022-09-21
JI94C9,402585,NE0866161250,   0.959980,S,2022-08-05,2022-09-05
BK67Q7,210854,XU0109861878,   4.352670,B,2022-08-14,2022-09-05
UD83O0,613658,UU1857761057,  84.144685,S,2022-08-26,2022-09-30
LJ00N8,718641,YK6165198114,  94.777050,S,2022-08-14,2022-09-29
UV73D5,799696,NB7660633020,  72.084080,B,2022-08-20,2022-09-13
DP36I5,596205,EV3058703692,  78.345150,B,2022-08-03,2022-09-26
YL39V9,413975,QV6517543339,  87.879990,B,2022-08-26,2022-09-20
WQ84T6,179581,GE8636777090,  87.768610,B,2022-08-26,2022-09-19
KW98M3,955639,EL1918203755,  10.016550,B,2022-08-15,2022-09-29
VT26D8,894865,KP7139680529,  42.449960,B,2022-08-06,2022-09-22
YC91C2,767560,HW0180865545,  48.146755,S,2022-08-25,2022-09-10
OY64T2,693142,LS9547782704,  46.876770,B,2022-08-12,2022-09-20
OP40O9,223600,OB4836695991,  87.722330,B,2022-08-22,2022-09-26
LD53O1,200166,QG9152094034,  74.626425,B,2022-08-10,2022-09-11
FU07J1,53504,BL8787782534,  64.111215,B,2022-08-25,2022-09-04
BA36H7,699472,HZ4054105960,  70.600905,S,2022-08-08,2022-09-18
WP70K6,766587,XE5825918250,  89.863270,B,2022-08-14,2022-09-29
BR66Y4,602814,KN9122774197,  88.980705,B,2022-08-23,2022-09-26
VI90R6,2493,AI4089456631,  64.840930,B,2022-08-20,2022-09-18
HZ35A8,628106,JN3887034920,  54.077870,S,2022-08-12,2022-09-25
SC07X8,432885,PW8375817600,  83.120290,S,2022-08-17,2022-09-12
GB92U7,94001,DM1876477668,  66.978320,B,2022-08-12,2022-09-27
WB76Z3,497566,FJ7511090450,  62.767185,B,2022-08-27,2022-09-24
LT49C0,203211,HV3061178970,  87.070420,S,2022-08-07,2022-09-13
MB37U3,773957,LB6580395324,  12.212300,S,2022-08-13,2022-09-05
MG24E8,641605,ES1354260679,  45.241575,B,2022-08-17,2022-09-28
MB85K5,364167,PX7138319572,  94.768210,B,2022-08-22,2022-09-26
BU25E8,789989,OJ0692445320,  27.813700,S,2022-08-07,2022-09-24
DV37A1,362365,MU5766409635,  89.688250,S,2022-08-23,2022-09-13
GW02V8,68756,LC4200305078,  78.994895,B,2022-08-13,2022-09-03
AQ37C6,101771,NE1172078386,  88.735215,B,2022-08-15,2022-09-07
AT44K7,326537,BC8896231135,  26.642240,B,2022-08-29,2022-09-21
PS89A9,956968,ZI4034297814,  50.603440,S,2022-08-19,2022-09-26
NA88A4,391162,IH0014039252,  87.979655,B,2022-08-30,2022-09-26
UM03P5,815257,TG2772794134,   2.229325,S,2022-08-17,2022-09-28
WX12P0,451019,QX2134712582,   7.254830,S,2022-08-25,2022-09-27
FO27I3,121698,OH1511340127,  17.518950,B,2022-08-17,2022-09-23
MP66I7,371030,WM7142306146,  35.495890,S,2022-08-26,2022-09-06
FT14F1,716905,MQ6777806896,  31.059555,S,2022-08-19,2022-09-29
YF77M5,277792,SH8802689469,  17.593870,S,2022-08-14,2022-09-04
CM49P7,839099,SQ2232724648,  75.494420,B,2022-08-16,2022-09-09
